Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,RH,DewPoint,WetBulb,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2007-08-02,2,41.786,-87.752,91.0,73.0,82.0,55.55555555555556,66.0,72.0,0.0,17.0,0.0,29.95,6.5,23.0,7.2
2007-08-03,1,41.995,-87.933,90.0,69.0,80.0,33.33333333333333,56.0,66.0,0.0,15.0,0.0,30.02,2.7,3.0,5.7
2007-08-03,2,41.786,-87.752,88.0,73.0,81.0,36.1111111111111,58.0,67.0,0.0,16.0,0.0,30.0,3.3,6.0,5.8
2007-08-04,1,41.995,-87.933,81.0,64.0,73.0,58.33333333333333,58.0,64.0,0.0,8.0,0.03,30.03,5.7,8.0,6.1
2007-08-04,2,41.786,-87.752,81.0,68.0,75.0,52.77777777777778,58.0,65.0,0.0,10.0,0.02,30.01,5.9,9.0,6.6
2007-08-05,1,41.995,-87.933,88.0,67.0,78.0,80.55555555555556,71.0,73.0,0.0,13.0,1.43,29.81,5.4,21.0,9.6
2007-08-05,2,41.786,-87.752,88.0,68.0,78.0,80.55555555555556,71.0,72.0,0.0,13.0,0.97,29.79,7.0,22.0,10.2
2007-08-06,1,41.995,-87.933,88.0,74.0,81.0,74.99999999999999,72.0,74.0,0.0,16.0,0.26,29.83,1.6,10.0,4.9
2007-08-06,2,41.786,-87.752,85.0,75.0,80.0,77.77777777777777,72.0,74.0,0.0,15.0,0.05,29.81,2.6,10.0,4.6
2007-08-07,1,41.995,-87.933,91.0,72.0,82.0,75.0,73.0,76.0,0.0,17.0,1.31,29.76,6.2,25.0,9.0
2007-08-07,2,41.786,-87.752,92.0,73.0,83.0,72.22222222222221,73.0,76.0,0.0,18.0,0.06,29.74,6.3,24.0,8.8
2007-08-08,1,41.995,-87.933,87.0,73.0,80.0,75.0,71.0,73.0,0.0,15.0,0.06,29.83,3.0,3.0,6.9
2007-08-08,2,41.786,-87.752,87.0,74.0,81.0,74.99999999999999,72.0,74.0,0.0,16.0,0.09,29.81,1.5,4.0,6.4
2007-08-09,1,41.995,-87.933,84.0,72.0,78.0,80.55555555555556,71.0,73.0,0.0,13.0,0.05,29.84,2.5,29.0,6.0
2007-08-09,2,41.786,-87.752,85.0,73.0,79.0,77.77777777777779,71.0,73.0,0.0,14.0,0.46,29.82,3.1,27.0,6.3
2007-08-10,1,41.995,-87.933,86.0,70.0,78.0,72.22222222222221,68.0,72.0,0.0,13.0,0.0,29.96,4.5,2.0,5.9
2007-08-10,2,41.786,-87.752,86.0,73.0,80.0,69.44444444444444,69.0,72.0,0.0,15.0,0.0,29.94,3.0,6.0,5.4
2007-08-11,1,41.995,-87.933,89.0,67.0,78.0,63.88888888888889,65.0,70.0,0.0,13.0,0.0,30.02,3.2,19.0,3.9
2007-08-11,2,41.786,-87.752,88.0,68.0,78.0,63.88888888888889,65.0,70.0,0.0,13.0,0.0,30.0,3.1,20.0,3.9
2007-08-12,1,41.995,-87.933,88.0,67.0,78.0,69.44444444444444,67.0,71.0,0.0,13.0,0.29,30.06,1.7,6.0,5.4
2007-08-12,2,41.786,-87.752,87.0,68.0,78.0,69.44444444444444,67.0,70.0,0.0,13.0,0.23,30.04,1.9,6.0,6.6
2007-08-13,1,41.995,-87.933,81.0,65.0,73.0,55.55555555555556,57.0,64.0,0.0,8.0,0.0,30.11,6.2,6.0,6.9
2007-08-13,2,41.786,-87.752,80.0,69.0,75.0,41.66666666666667,54.0,63.0,0.0,10.0,0.0,30.08,6.9,8.0,7.7
2007-08-14,1,41.995,-87.933,84.0,65.0,75.0,77.77777777777779,67.0,70.0,0.0,10.0,0.41,29.93,5.9,25.0,8.0
2007-08-14,2,41.786,-87.752,84.0,65.0,75.0,75.0,66.0,69.0,0.0,10.0,0.45,29.92,6.4,23.0,9.0
2007-08-15,1,41.995,-87.933,80.0,71.0,76.0,75.0,67.0,70.0,0.0,11.0,0.23,29.89,3.4,7.0,5.8
2007-08-15,2,41.786,-87.752,81.0,72.0,77.0,77.77777777777779,69.0,71.0,0.0,12.0,0.83,29.87,4.9,6.0,7.1
2007-08-16,1,41.995,-87.933,77.0,65.0,71.0,80.55555555555556,64.0,67.0,0.0,6.0,0.0,29.97,3.6,1.0,5.7
2007-08-16,2,41.786,-87.752,77.0,67.0,72.0,80.55555555555557,65.0,68.0,0.0,7.0,0.0,29.95,3.5,1.0,5.7
2007-08-17,1,41.995,-87.933,79.0,60.0,70.0,55.555555555555564,54.0,61.0,0.0,5.0,0.0,30.1,5.9,32.0,6.8
2007-08-17,2,41.786,-87.752,80.0,65.0,73.0,47.22222222222222,54.0,62.0,0.0,8.0,0.0,30.08,6.1,31.0,7.4
2007-08-18,1,41.995,-87.933,68.0,59.0,64.0,72.22222222222223,54.0,58.0,1.0,0.0,0.09,30.16,6.4,12.0,8.1
2007-08-18,2,41.786,-87.752,69.0,60.0,65.0,69.44444444444443,54.0,58.0,0.0,0.0,0.42,30.15,6.1,13.0,7.0
2007-08-19,1,41.995,-87.933,68.0,62.0,65.0,91.66666666666666,62.0,64.0,0.0,0.0,1.33,29.99,6.0,10.0,7.4
2007-08-19,2,41.786,-87.752,69.0,62.0,66.0,91.66666666666666,63.0,64.0,0.0,1.0,1.33,29.98,5.5,10.0,7.5
2007-08-20,1,41.995,-87.933,78.0,68.0,73.0,86.11111111111111,68.0,69.0,0.0,8.0,0.91,29.87,0.5,12.0,5.7
2007-08-20,2,41.786,-87.752,76.0,68.0,72.0,91.66666666666669,69.0,70.0,0.0,7.0,0.48,29.85,2.4,20.0,5.9
2007-08-21,1,41.995,-87.933,87.0,69.0,78.0,77.77777777777777,70.0,72.0,0.0,13.0,0.005,29.91,3.8,18.0,6.0
2007-08-21,2,41.786,-87.752,85.0,69.0,77.0,80.55555555555556,70.0,72.0,0.0,12.0,0.01,29.89,3.5,17.0,6.0
2007-08-22,1,41.995,-87.933,90.0,69.0,80.0,75.0,71.0,73.0,0.0,15.0,0.37,29.94,5.3,21.0,9.5
2007-08-22,2,41.786,-87.752,90.0,70.0,80.0,72.22222222222221,70.0,73.0,0.0,15.0,0.88,29.93,5.1,21.0,8.4
2007-08-23,1,41.995,-87.933,87.0,69.0,78.0,75.0,69.0,71.0,0.0,13.0,2.35,29.87,9.6,21.0,11.7
2007-08-23,2,41.786,-87.752,89.0,70.0,80.0,69.44444444444444,69.0,71.0,0.0,15.0,1.96,29.86,6.7,21.0,9.1
2007-08-24,1,41.995,-87.933,80.0,69.0,75.0,77.77777777777779,67.0,69.0,0.0,10.0,0.24,29.82,5.8,25.0,7.1
2007-08-24,2,41.786,-87.752,81.0,69.0,75.0,77.77777777777779,67.0,69.0,0.0,10.0,0.2,29.81,5.5,25.0,7.3
2007-08-25,1,41.995,-87.933,79.0,64.0,72.0,75.0,63.0,66.0,0.0,7.0,0.34,29.93,3.0,36.0,5.6
2007-08-25,2,41.786,-87.752,76.0,65.0,71.0,77.77777777777777,63.0,66.0,0.0,6.0,0.25,29.91,2.4,3.0,6.4
2007-08-26,1,41.995,-87.933,79.0,60.0,70.0,58.33333333333334,55.0,61.0,0.0,5.0,0.0,30.08,3.6,11.0,5.4
2007-08-26,2,41.786,-87.752,78.0,61.0,70.0,58.33333333333334,55.0,62.0,0.0,5.0,0.0,30.07,3.7,11.0,4.6
2007-08-27,1,41.995,-87.933,79.0,60.0,70.0,72.22222222222223,60.0,64.0,0.0,5.0,0.0,30.07,6.5,17.0,7.4
2007-08-27,2,41.786,-87.752,79.0,63.0,71.0,66.66666666666666,59.0,64.0,0.0,6.0,0.0,30.06,6.4,16.0,7.3
2007-08-28,1,41.995,-87.933,91.0,67.0,79.0,63.88888888888889,66.0,70.0,0.0,14.0,0.0,29.99,9.0,20.0,9.5
2007-08-28,2,41.786,-87.752,90.0,69.0,80.0,58.33333333333334,65.0,70.0,0.0,15.0,0.0,29.98,7.8,21.0,8.3
2007-08-29,1,41.995,-87.933,85.0,68.0,77.0,66.66666666666669,65.0,69.0,0.0,12.0,0.005,30.04,5.6,3.0,8.2
2007-08-29,2,41.786,-87.752,86.0,69.0,78.0,61.11111111111111,64.0,69.0,0.0,13.0,0.005,30.02,5.3,3.0,8.8
2007-08-30,1,41.995,-87.933,75.0,57.0,66.0,66.66666666666667,54.0,60.0,0.0,1.0,0.0,30.18,9.1,2.0,9.9
2007-08-30,2,41.786,-87.752,75.0,60.0,68.0,61.111111111111114,54.0,61.0,0.0,3.0,0.0,30.15,10.8,3.0,10.9
2007-08-31,1,41.995,-87.933,77.0,57.0,67.0,58.33333333333332,52.0,59.0,0.0,2.0,0.0,30.19,3.9,4.0,5.2
2007-08-31,2,41.786,-87.752,76.0,57.0,67.0,63.888888888888886,54.0,60.0,0.0,2.0,0.0,30.17,3.0,6.0,4.6
2007-09-01,1,41.995,-87.933,81.0,57.0,69.0,61.11111111111111,55.0,61.0,0.0,4.0,0.0,30.22,4.2,11.0,5.0
2007-09-01,2,41.786,-87.752,79.0,60.0,70.0,61.111111111111114,56.0,62.0,0.0,5.0,0.0,30.2,4.4,11.0,4.4
2007-09-02,1,41.995,-87.933,85.0,61.0,73.0,55.55555555555556,57.0,63.0,0.0,8.0,0.0,30.15,4.2,21.0,5.0
2007-09-02,2,41.786,-87.752,84.0,62.0,73.0,52.77777777777778,56.0,63.0,0.0,8.0,0.0,30.13,4.8,21.0,6.0
2007-09-03,1,41.995,-87.933,88.0,66.0,77.0,55.55555555555556,61.0,67.0,0.0,12.0,0.0,30.09,2.0,27.0,5.8
2007-09-03,2,41.786,-87.752,88.0,64.0,76.0,58.33333333333332,61.0,67.0,0.0,11.0,0.0,30.07,3.0,25.0,6.2
2007-09-04,1,41.995,-87.933,89.0,63.0,76.0,55.55555555555556,60.0,66.0,0.0,11.0,0.0,30.0,2.8,22.0,4.3
2007-09-04,2,41.786,-87.752,90.0,67.0,79.0,44.44444444444444,59.0,67.0,0.0,14.0,0.0,29.99,2.2,24.0,5.0
2007-09-05,1,41.995,-87.933,90.0,66.0,78.0,58.33333333333332,63.0,69.0,0.0,13.0,0.005,29.96,6.4,19.0,6.5
2007-09-05,2,41.786,-87.752,91.0,72.0,82.0,44.44444444444444,62.0,69.0,0.0,17.0,0.0,29.94,6.4,19.0,6.7
2007-09-06,1,41.995,-87.933,82.0,73.0,78.0,69.44444444444444,67.0,70.0,0.0,13.0,0.18,29.92,11.9,20.0,12.1
2007-09-06,2,41.786,-87.752,84.0,74.0,79.0,63.88888888888889,66.0,70.0,0.0,14.0,0.08,29.91,12.8,20.0,13.0
2007-09-07,1,41.995,-87.933,84.0,70.0,77.0,75.0,68.0,70.0,0.0,12.0,0.19,29.85,10.4,23.0,13.9
2007-09-07,2,41.786,-87.752,84.0,71.0,78.0,69.44444444444444,67.0,70.0,0.0,13.0,0.67,29.84,9.5,23.0,13.0
2007-09-08,1,41.995,-87.933,78.0,64.0,71.0,61.11111111111111,57.0,63.0,0.0,6.0,0.0,30.0,6.0,5.0,7.2
2007-09-08,2,41.786,-87.752,78.0,68.0,73.0,58.33333333333333,58.0,64.0,0.0,8.0,0.0,29.98,8.4,5.0,9.4
2007-09-09,1,41.995,-87.933,80.0,63.0,72.0,63.88888888888889,59.0,63.0,0.0,7.0,0.0,30.06,9.2,3.0,9.9
2007-09-09,2,41.786,-87.752,79.0,63.0,71.0,66.66666666666666,59.0,64.0,0.0,6.0,0.0,30.03,10.1,3.0,10.9
2007-09-10,1,41.995,-87.933,74.0,54.0,64.0,83.33333333333333,58.0,60.0,1.0,0.0,0.36,30.04,7.2,2.0,9.0
2007-09-10,2,41.786,-87.752,73.0,55.0,64.0,86.11111111111111,59.0,62.0,1.0,0.0,0.25,30.01,7.4,3.0,9.7
2007-09-11,1,41.995,-87.933,71.0,50.0,61.0,52.777777777777786,44.0,52.0,4.0,0.0,0.005,29.92,11.7,29.0,13.5
2007-09-11,2,41.786,-87.752,71.0,51.0,61.0,52.777777777777786,44.0,52.0,4.0,0.0,0.005,29.91,12.1,29.0,13.7
2007-09-12,1,41.995,-87.933,67.0,46.0,57.0,58.33333333333333,42.0,49.0,8.0,0.0,0.0,30.12,1.8,3.0,5.6
2007-09-12,2,41.786,-87.752,66.0,46.0,56.0,63.888888888888886,43.0,50.0,9.0,0.0,0.0,30.11,1.9,5.0,6.0
2007-09-13,1,41.995,-87.933,78.0,50.0,64.0,47.222222222222214,45.0,54.0,1.0,0.0,0.0,29.99,8.3,19.0,8.5
2007-09-13,2,41.786,-87.752,79.0,53.0,66.0,36.11111111111111,43.0,54.0,0.0,1.0,0.0,29.98,7.1,20.0,7.7
2007-09-14,1,41.995,-87.933,66.0,45.0,56.0,52.77777777777778,39.0,48.0,9.0,0.0,0.0,30.05,12.1,32.0,13.4
2007-09-14,2,41.786,-87.752,67.0,47.0,57.0,52.77777777777778,40.0,49.0,8.0,0.0,0.0,30.04,11.7,32.0,13.0
2007-09-15,1,41.995,-87.933,61.0,39.0,50.0,52.77777777777778,33.0,43.0,15.0,0.0,0.0,30.28,1.4,33.0,5.9
2007-09-15,2,41.786,-87.752,62.0,42.0,52.0,52.77777777777778,35.0,45.0,13.0,0.0,0.0,30.28,1.1,35.0,6.6
2007-09-16,1,41.995,-87.933,71.0,44.0,58.0,50.0,40.0,49.0,7.0,0.0,0.0,30.19,6.8,18.0,7.4
2007-09-16,2,41.786,-87.752,72.0,49.0,61.0,36.111111111111114,38.0,50.0,4.0,0.0,0.0,30.2,7.7,18.0,8.2
2007-09-17,1,41.995,-87.933,80.0,52.0,66.0,52.77777777777778,49.0,57.0,0.0,1.0,0.0,30.12,11.7,17.0,12.1
2007-09-17,2,41.786,-87.752,80.0,55.0,68.0,44.44444444444444,48.0,57.0,0.0,3.0,0.0,30.12,10.6,17.0,11.0
2007-09-18,1,41.995,-87.933,88.0,63.0,76.0,49.99999999999999,58.0,65.0,0.0,11.0,0.0,30.06,12.9,19.0,13.1
2007-09-18,2,41.786,-87.752,89.0,66.0,78.0,41.66666666666666,57.0,65.0,0.0,13.0,0.0,30.05,12.5,19.0,12.8
2007-09-19,1,41.995,-87.933,84.0,65.0,75.0,55.55555555555556,59.0,65.0,0.0,10.0,0.0,30.11,5.0,26.0,9.7
2007-09-19,2,41.786,-87.752,84.0,68.0,76.0,52.77777777777777,59.0,65.0,0.0,11.0,0.0,30.09,3.5,25.0,9.0
2007-09-20,1,41.995,-87.933,78.0,60.0,69.0,72.22222222222221,59.0,63.0,0.0,4.0,0.0,30.12,5.3,7.0,6.6
2007-09-20,2,41.786,-87.752,76.0,63.0,70.0,69.44444444444444,59.0,64.0,0.0,5.0,0.0,30.1,5.6,8.0,6.1
2007-09-21,1,41.995,-87.933,88.0,64.0,76.0,52.77777777777777,59.0,66.0,0.0,11.0,0.0,29.9,10.3,21.0,12.4
2007-09-21,2,41.786,-87.752,90.0,68.0,79.0,44.44444444444444,59.0,66.0,0.0,14.0,0.0,29.89,9.8,22.0,11.5
2007-09-22,1,41.995,-87.933,74.0,51.0,63.0,44.44444444444444,43.0,53.0,2.0,0.0,0.0,30.12,2.6,3.0,6.8
2007-09-22,2,41.786,-87.752,72.0,58.0,65.0,44.44444444444443,45.0,55.0,0.0,0.0,0.0,30.1,4.3,1.0,7.7
2007-09-23,1,41.995,-87.933,84.0,50.0,67.0,52.77777777777777,50.0,58.0,0.0,2.0,0.0,30.16,4.6,13.0,5.3
2007-09-23,2,41.786,-87.752,83.0,55.0,69.0,47.222222222222214,50.0,59.0,0.0,4.0,0.0,30.15,5.9,12.0,6.4
2007-09-24,1,41.995,-87.933,90.0,68.0,79.0,55.55555555555556,63.0,68.0,0.0,14.0,0.0,29.99,11.4,19.0,11.9
2007-09-24,2,41.786,-87.752,91.0,71.0,81.0,47.222222222222214,62.0,69.0,0.0,16.0,0.0,29.98,10.0,19.0,10.5
2007-09-25,1,41.995,-87.933,85.0,63.0,74.0,75.0,65.0,69.0,0.0,9.0,0.27,29.95,7.9,23.0,10.5
2007-09-25,2,41.786,-87.752,83.0,67.0,75.0,75.0,66.0,69.0,0.0,10.0,0.01,29.93,7.3,23.0,9.4
2007-09-26,1,41.995,-87.933,69.0,53.0,61.0,69.44444444444444,50.0,55.0,4.0,0.0,0.09,30.03,4.3,1.0,6.6
2007-09-26,2,41.786,-87.752,68.0,55.0,62.0,69.44444444444443,51.0,56.0,3.0,0.0,0.14,30.02,4.8,2.0,7.3
2007-09-27,1,41.995,-87.933,75.0,49.0,62.0,63.888888888888886,49.0,55.0,3.0,0.0,0.005,29.97,4.9,24.0,6.5
2007-09-27,2,41.786,-87.752,74.0,52.0,63.0,61.111111111111114,49.0,55.0,2.0,0.0,0.005,29.97,4.5,25.0,5.8
2007-09-28,1,41.995,-87.933,73.0,53.0,63.0,52.777777777777786,46.0,53.0,2.0,0.0,0.0,30.17,2.3,4.0,7.1
2007-09-28,2,41.786,-87.752,73.0,53.0,63.0,52.777777777777786,46.0,54.0,2.0,0.0,0.0,30.16,3.1,7.0,6.6
2007-09-29,1,41.995,-87.933,80.0,50.0,65.0,47.222222222222214,46.0,55.0,0.0,0.0,0.0,30.23,9.5,17.0,9.8
2007-09-29,2,41.786,-87.752,82.0,52.0,67.0,38.88888888888887,45.0,55.0,0.0,2.0,0.0,30.23,8.4,17.0,8.8
2007-09-30,1,41.995,-87.933,83.0,59.0,71.0,38.888888888888886,49.0,59.0,0.0,6.0,0.14,30.1,14.4,19.0,14.6
2007-09-30,2,41.786,-87.752,84.0,61.0,73.0,30.555555555555557,48.0,59.0,0.0,8.0,0.14,30.1,12.9,19.0,13.2
2007-10-01,1,41.995,-87.933,69.0,59.0,64.0,86.11111111111111,59.0,61.0,1.0,0.0,0.29,30.0,6.1,22.0,8.1
2007-10-01,2,41.786,-87.752,68.0,59.0,64.0,86.11111111111111,59.0,61.0,1.0,0.0,0.17,30.0,7.9,21.0,8.9
2007-10-02,1,41.995,-87.933,78.0,57.0,68.0,75.0,59.0,63.0,0.0,3.0,0.09,29.92,10.8,19.0,11.1
2007-10-02,2,41.786,-87.752,80.0,59.0,70.0,69.44444444444444,59.0,63.0,0.0,5.0,0.11,29.92,10.0,19.0,10.3
2007-10-03,1,41.995,-87.933,74.0,55.0,65.0,52.77777777777777,48.0,56.0,0.0,0.0,0.0,29.98,5.9,26.0,7.1
2007-10-03,2,41.786,-87.752,74.0,56.0,65.0,49.99999999999999,47.0,56.0,0.0,0.0,0.005,29.97,4.8,25.0,7.1
2007-10-04,1,41.995,-87.933,82.0,51.0,67.0,69.44444444444443,56.0,61.0,0.0,2.0,0.0,30.04,3.9,17.0,4.6
2007-10-04,2,41.786,-87.752,83.0,56.0,70.0,61.111111111111114,56.0,62.0,0.0,5.0,0.0,30.03,4.6,17.0,5.9
2007-10-05,1,41.995,-87.933,84.0,62.0,73.0,77.77777777777779,65.0,68.0,0.0,8.0,0.0,30.08,7.0,17.0,7.0
2007-10-05,2,41.786,-87.752,85.0,68.0,77.0,66.66666666666669,65.0,69.0,0.0,12.0,0.06,30.06,6.8,18.0,7.0
2007-10-06,1,41.995,-87.933,87.0,69.0,78.0,69.44444444444444,67.0,70.0,0.0,13.0,0.0,30.04,6.9,20.0,7.4
2007-10-06,2,41.786,-87.752,88.0,71.0,80.0,61.11111111111111,66.0,71.0,0.0,15.0,0.0,30.03,6.4,21.0,6.7
2007-10-07,1,41.995,-87.933,87.0,67.0,77.0,69.44444444444444,66.0,70.0,0.0,12.0,0.0,30.03,5.2,19.0,5.9
2007-10-07,2,41.786,-87.752,88.0,70.0,79.0,61.11111111111113,65.0,70.0,0.0,14.0,0.0,30.01,5.3,19.0,5.9
2007-10-08,1,41.995,-87.933,87.0,60.0,74.0,63.88888888888887,61.0,66.0,0.0,9.0,0.0,29.93,7.7,24.0,10.1
2007-10-08,2,41.786,-87.752,88.0,62.0,75.0,58.33333333333334,60.0,66.0,0.0,10.0,0.0,29.92,7.3,24.0,9.9
2007-10-09,1,41.995,-87.933,76.0,49.0,63.0,47.22222222222223,44.0,53.0,2.0,0.0,0.0,29.94,11.5,28.0,12.8
2007-10-09,2,41.786,-87.752,77.0,50.0,64.0,44.44444444444444,44.0,53.0,1.0,0.0,0.0,29.93,12.1,28.0,13.3
2007-10-10,1,41.995,-87.933,54.0,47.0,51.0,63.88888888888889,38.0,44.0,14.0,0.0,0.005,29.93,15.1,31.0,15.5
2007-10-10,2,41.786,-87.752,53.0,47.0,50.0,63.888888888888886,37.0,44.0,15.0,0.0,0.005,29.93,14.4,31.0,14.6
2007-10-11,1,41.995,-87.933,54.0,46.0,50.0,69.44444444444444,39.0,45.0,15.0,0.0,0.0,30.01,11.9,36.0,12.9
2007-10-11,2,41.786,-87.752,56.0,48.0,52.0,63.88888888888889,39.0,45.0,13.0,0.0,0.0,30.0,14.6,36.0,15.5
2007-10-12,1,41.995,-87.933,56.0,41.0,49.0,61.111111111111114,35.0,43.0,16.0,0.0,0.0,30.02,3.4,35.0,4.6
2007-10-12,2,41.786,-87.752,57.0,45.0,51.0,55.55555555555556,35.0,43.0,14.0,0.0,0.0,30.02,2.8,36.0,5.4
2007-10-13,1,41.995,-87.933,59.0,40.0,50.0,75.0,41.0,47.0,15.0,0.0,0.0,30.04,2.7,20.0,3.5
2007-10-13,2,41.786,-87.752,59.0,44.0,52.0,66.66666666666667,40.0,47.0,13.0,0.0,0.0,30.04,3.6,21.0,4.7
2007-10-14,1,41.995,-87.933,61.0,53.0,57.0,77.77777777777777,49.0,53.0,8.0,0.0,0.15,30.06,5.6,11.0,6.6
2007-10-14,2,41.786,-87.752,63.0,55.0,59.0,66.66666666666667,47.0,52.0,6.0,0.0,0.01,30.06,5.7,12.0,6.0
2007-10-15,1,41.995,-87.933,74.0,51.0,63.0,69.44444444444444,52.0,57.0,2.0,0.0,0.07,29.95,4.1,14.0,5.6
2007-10-15,2,41.786,-87.752,77.0,55.0,66.0,55.55555555555556,50.0,57.0,0.0,1.0,0.04,29.94,6.6,16.0,6.9
2007-10-16,1,41.995,-87.933,67.0,52.0,60.0,83.33333333333333,54.0,57.0,5.0,0.0,0.24,29.88,6.4,21.0,7.5
2007-10-16,2,41.786,-87.752,68.0,56.0,62.0,80.55555555555556,55.0,58.0,3.0,0.0,0.19,29.88,6.5,21.0,7.3
2007-10-17,1,41.995,-87.933,72.0,47.0,60.0,80.55555555555556,53.0,57.0,5.0,0.0,0.04,29.83,9.3,14.0,9.8
2007-10-17,2,41.786,-87.752,74.0,50.0,62.0,75.0,53.0,57.0,3.0,0.0,0.11,29.83,8.6,14.0,9.1
2007-10-18,1,41.995,-87.933,78.0,59.0,69.0,63.888888888888886,56.0,61.0,0.0,4.0,0.3,29.34,17.2,19.0,18.9
2007-10-18,2,41.786,-87.752,79.0,60.0,70.0,63.88888888888889,57.0,62.0,0.0,5.0,0.34,29.34,15.5,19.0,17.2
2007-10-19,1,41.995,-87.933,60.0,52.0,56.0,77.77777777777777,48.0,52.0,9.0,0.0,0.01,29.44,16.2,24.0,16.7
2007-10-19,2,41.786,-87.752,61.0,53.0,57.0,75.0,48.0,52.0,8.0,0.0,0.005,29.45,17.7,24.0,18.0
2007-10-20,1,41.995,-87.933,73.0,47.0,60.0,52.77777777777777,43.0,52.0,5.0,0.0,0.0,29.71,10.9,21.0,12.0
2007-10-20,2,41.786,-87.752,74.0,47.0,61.0,50.0,43.0,52.0,4.0,0.0,0.0,29.72,11.1,21.0,11.7
2007-10-21,1,41.995,-87.933,80.0,60.0,70.0,36.111111111111114,47.0,57.0,0.0,5.0,0.0,29.78,18.0,20.0,18.2
2007-10-21,2,41.786,-87.752,79.0,61.0,70.0,33.33333333333334,46.0,56.0,0.0,5.0,0.0,29.78,16.7,20.0,16.8
2007-10-22,1,41.995,-87.933,67.0,46.0,57.0,72.22222222222223,47.0,50.0,8.0,0.0,0.16,29.97,5.2,36.0,9.2
2007-10-22,2,41.786,-87.752,66.0,47.0,57.0,72.22222222222223,47.0,51.0,8.0,0.0,0.15,29.96,5.8,1.0,10.3
2007-10-23,1,41.995,-87.933,58.0,43.0,51.0,58.33333333333334,36.0,44.0,14.0,0.0,0.0,29.93,5.2,31.0,8.2
2007-10-23,2,41.786,-87.752,53.0,46.0,50.0,69.44444444444444,39.0,45.0,15.0,0.0,0.03,29.93,4.0,31.0,7.9
2007-10-24,1,41.995,-87.933,55.0,43.0,49.0,61.111111111111114,35.0,42.0,16.0,0.0,0.0,30.16,13.3,2.0,14.5
2007-10-24,2,41.786,-87.752,53.0,45.0,49.0,61.111111111111114,35.0,43.0,16.0,0.0,0.0,30.16,16.0,2.0,17.3
2007-10-25,1,41.995,-87.933,55.0,45.0,50.0,69.44444444444444,39.0,46.0,15.0,0.0,0.005,30.2,13.9,6.0,14.1
2007-10-25,2,41.786,-87.752,57.0,45.0,51.0,69.44444444444444,40.0,46.0,14.0,0.0,0.005,30.2,14.5,6.0,14.7
2007-10-26,1,41.995,-87.933,65.0,53.0,59.0,69.44444444444444,48.0,52.0,6.0,0.0,0.33,30.07,6.2,5.0,6.9
2007-10-26,2,41.786,-87.752,66.0,53.0,60.0,69.44444444444443,49.0,52.0,5.0,0.0,0.41,30.06,4.2,6.0,7.2
2007-10-27,1,41.995,-87.933,55.0,37.0,46.0,77.77777777777777,38.0,45.0,19.0,0.0,0.01,30.25,9.4,32.0,9.9
2007-10-27,2,41.786,-87.752,57.0,39.0,48.0,80.55555555555556,41.0,46.0,17.0,0.0,0.08,30.25,7.9,31.0,9.1
2007-10-28,1,41.995,-87.933,56.0,34.0,45.0,58.33333333333333,30.0,39.0,20.0,0.0,0.0,30.52,3.4,23.0,4.2
2007-10-28,2,41.786,-87.752,56.0,34.0,45.0,58.33333333333333,30.0,39.0,20.0,0.0,0.0,30.53,3.5,23.0,4.1
2007-10-29,1,41.995,-87.933,61.0,39.0,50.0,50.0,32.0,42.0,15.0,0.0,0.0,30.4,10.2,22.0,10.4
2007-10-29,2,41.786,-87.752,60.0,39.0,50.0,50.0,32.0,42.0,15.0,0.0,0.0,30.41,9.1,22.0,9.3
2007-10-30,1,41.995,-87.933,66.0,41.0,54.0,55.55555555555556,38.0,46.0,11.0,0.0,0.0,30.2,12.2,20.0,12.5
2007-10-30,2,41.786,-87.752,66.0,42.0,54.0,52.77777777777777,37.0,46.0,11.0,0.0,0.0,30.22,10.8,20.0,10.9
2007-10-31,1,41.995,-87.933,62.0,41.0,52.0,58.33333333333334,37.0,46.0,13.0,0.0,0.0,30.02,12.2,25.0,14.3
2007-10-31,2,41.786,-87.752,63.0,43.0,53.0,58.33333333333333,38.0,46.0,12.0,0.0,0.0,30.03,12.2,25.0,15.0
2008-05-01,1,41.995,-87.933,74.0,48.0,61.0,72.22222222222223,51.0,56.0,4.0,0.0,0.0,29.67,10.6,16.0,11.5
2008-05-01,2,41.786,-87.752,73.0,48.0,61.0,72.22222222222223,51.0,57.0,4.0,0.0,0.005,29.67,9.8,17.0,10.4
2008-05-02,1,41.995,-87.933,74.0,51.0,63.0,77.77777777777779,55.0,58.0,2.0,0.0,1.28,29.53,13.8,20.0,15.1
2008-05-02,2,41.786,-87.752,74.0,55.0,65.0,75.0,56.0,60.0,0.0,0.0,0.74,29.52,11.9,19.0,13.0
2008-05-03,1,41.995,-87.933,56.0,43.0,50.0,75.0,41.0,46.0,15.0,0.0,0.005,29.69,10.4,25.0,12.7
2008-05-03,2,41.786,-87.752,56.0,44.0,50.0,77.77777777777777,42.0,46.0,15.0,0.0,0.01,29.69,11.2,25.0,12.7
2008-05-04,1,41.995,-87.933,65.0,38.0,52.0,50.0,34.0,45.0,13.0,0.0,0.0,30.02,5.6,24.0,6.3
2008-05-04,2,41.786,-87.752,66.0,39.0,53.0,44.444444444444436,33.0,45.0,12.0,0.0,0.0,30.02,5.1,23.0,5.6
